,state,city,address,name,business_id
3916,OH,Willoughby,4054 Erie St,The Morehouse Willoughby,1m64tGebPkXNWuv2bXCTeQ
3917,OH,Broadview Heights,9180 Broadview Rd,Cozumel,TrJvNiNo6yt2lfkSOc6E_w
3918,OH,Cleveland,5587 Ridge Rd,Fergie's,Sc2_TGgW-qBj1nkkxBkeQQ
3919,OH,Elyria,802 Cleveland St,Blue Sky Restaurant,NnCATccQtnfQsqdt5mDsJg
3920,OH,North Olmsted,24180 Lorain Rd,Manhattan West Catering & Restaurant,oOy5e5r0o_3lMwPkwyBt_w
3921,OH,Sheffield Lake,5260 E Lake Rd,Brownie's Market,1EH3UCsWkTHH4Wlwed72JA
3922,OH,Westlake,139 Crocker Park Blvd,Vieng's Asian Bistro,5rb2tq_AhxQuRYu_bh464g
3923,OH,Cleveland,11490 Euclid Ave,Panera Bread,kyphxFtMIC6w7ktg-fwxWA
3924,OH,Cleveland,1785 Merwin Ave,Merwin's Wharf,2nn6Sx5EFpzFbsy5cJYHUg
3925,OH,Streetsboro,9687 State Route 14,Ruby Tuesday,4UHaIJ86QOKhK99gmFWvgg
3926,OH,South Euclid,14483 Cedar Rd,Bruegger's Bagels,b87v_avjVHNK6OYAJzCVrQ
3927,OH,Elyria,2170 N Ridge Rd,George's Family Restaurant,GwGrjDJF9etdthhnoJcV9g
3928,OH,Middleburg Heights,7768 W 130th St,Babe's Sports Grille,8a0O7pQZrxMS_QIgCpHxlg
3929,OH,Avon Lake,32730 Walker Rd,Marco's Pizza,0d7A9O7xJoYyEiJFaR7PAw
3930,OH,Mentor,8807 Mentor Ave,Urban Roadhouse,p26WM22RrRvkyEztJd57ag
3931,OH,Twinsburg,8895 Darrow Rd,Dairy Queen,RtDfRUa_ahMBVcoWzuh-9w
3932,OH,Cleveland,1301 E 9th St,Winking Lizard Tavern,Y1x-DOdfvlIGxVzDXmd-eg
3933,OH,Kent,1910 State Rte 59,Kentwood Restaurant & Lounge,HRJVUTBsTP63C21vZ3JYwQ
3934,OH,Middleburg Heights,7523 Pearl Rd,3 Brothers Pizza,CS2oAjAiFrJiG2HUtKJUHQ
3935,OH,Mentor,5745 Heisley Rd,McDonald's,5qK-Tjo3jJLHOSgvtMcmSg
3936,OH,North Olmsted,26625 Brookpark Road Ext.,Asia Court,tHxs9U0YGxK7Pule96tDBQ
3937,OH,Lakewood,14877 Detroit Ave,The Doghouse,Jz_FGyOwwG9V5vWvlcZUlw
3938,OH,Cleveland,1156 W 11th St,Beerhead Bar & Eatery,_6Brh4UGrsnakkBKT1H_Qw
3939,OH,Tallmadge,618 South Ave,China Dragon,7rz_nw8qkF9dVuInj02wSA
3940,OH,Kent,3975 Cascades Blvd,La Terraza Bar & Grill,-fn65iT4z-nh1Ybfyajxng
3941,OH,Lorain,1806 E 28th St,Three Star Restaurant,VU7ZP9Xoe3Uj_0lHC458Bw
3942,OH,Cleveland,1127 Euclid Ave,Juji's Cafe,ORRq2RMOCBUNjolyJl8-Lw
3943,OH,Brunswick,3706 Center Rd,Pizza Hut,KjvlQV0juv6UapH2cMy1aQ
3944,OH,Solon,34348 Aurora Rd,The Soup Pot,jfsTWRxD49Pb7N0NmBA0Rg
3945,OH,Cleveland,2505 Professor Ave,Tandul,7xfeQhen2wLnvFuQNvmTAg
3946,OH,Stow,3767 Darrow Rd,Asian Greek Cuisine,rPshoySU7Xfafoi3S0KDfg
3947,OH,Broadview Heights,"7979 Broadview Rd, Ste 2",Fresh Butcher Deli Cafe,-uEpcUCJwn8MlWhakIAASA
3948,OH,Cleveland,721 Bolivar Rd,Victory Alley,B7pLK62P0rRxz25HV4RXFA
3949,OH,Cleveland,3615 Superior Ave E,Byte Cafe,Dt-ygvMchiw0wrWpocGOeg
3950,OH,Rocky River,21290 Center Ridge Rd,Rocky River Brewing Company,NN6HpdvQlGZUVjBwzhgUWQ
3951,OH,Avon,"36050-A Detroit Rd, Ste A",Five Guys,ssLkDDah5ci-tQPq3iPFUg
3952,OH,Westlake,2033 Crocker Rd,Rosewood Grill,PHceo653FqAeQHHrvvaMjA
3953,OH,Parma Heights,6230 Stumph Rd,Paisanos Pizza - Parma Heights,0Uh7OnA7xqD5aQHejQ7IyA
3954,OH,Lorain,2532 W Erie Ave,Papasitos & Beer Mexican Grill,ec0CUK3Svfogdd2GUVVCqA
3955,OH,Hudson,44 Park Ln,Aladdin's Eatery,wXa-iTWCu_2-gADvksvXTQ
3956,OH,Lakewood,13715 Madison Ave,Angelo's Pizza,0qsarzXaZau8REdE0rToxA
3957,OH,Aurora,7155 N Aurora Rd,Samurai Japanese Steak House,Xh0GgOn6LjfYJJUZQsjDTg
3958,OH,Cleveland,1834 W 25th St,Orale! Kitchen,7xmuQuhpzBlkkSbWePFeVQ
3959,OH,Beachwood,27400 Chagrin Blvd,Wendy's,WGO02-cLiWjeJh0PPLQMBw
3960,OH,Cleveland,3400 St Clair Ave,Angie's Soul Cafe,jQe-ZROYfR7dTgUhAtjvrQ
3961,OH,Cleveland,3211 Payne Ave,Wonton Gourmet & BBQ,wftmt-n8OUA4Ng3bWWH5dw
3962,OH,Beachwood,3355 Richmond Rd,Moxie,Xx0iT938ygogOz6qIVG0hw
3963,OH,Sheffield Village,5200 N Abbe Rd,Wendy's,gpuhse-YJgkL0-W5z_xDRw
3964,OH,Avon Lake,377 Lear Rd,Taki's Greek Kitchen,fBg_BALfHGKVw2tUYboFsw
3965,OH,Lorain,4743 Oberlin Ave,Eastern Buffet,BSjJIFtg1BkLTCYJYzy7Og
3966,OH,Sheffield Lake,4246 E Lake Rd,Subway,gg2P2mTgHhWrpjPh3X85zA
3967,OH,Cleveland,2136 Rockwell Ave,Emperor's Palace,a58P2BPCCbQgDMbEoLfWzg
3968,OH,Cleveland,4163 Mayfield Rd,Marco's Pizza,TXcVQfX4J0NqKRqgDBgWOA
3969,OH,Cleveland,13969 Cedar Rd,Penn Station,r_TKhukd3QwMVxeFqQ8F1Q
3970,OH,Mentor,9515 Diamond Centre Drive,Ruby Tuesday,WgSCgOIGn4Zbrjmq61KePw
3971,OH,Stow,4396 Kent Rd,On Tap,VxWkBD_iZa9BiorMMtDYIw
3972,OH,Copley,85 Montrose W Ave,Nicolinni's Ristorante,q2Zri4_MPHB8DInN5X_fwA
3973,OH,Cleveland,621 E 185th St,Irie Jamaican Kitchen,B0qB9pWaYOFx_iv_KNSLbw
3974,OH,Amherst,2275 Cooper Foster Park Rd,Jilliano's Pizzeria,gu1oYu_fCAUyxe2X7DDw0A
3975,OH,Cleveland,6850 Brook Park Rd,Denny's,1Mf0UInsuxMNfJjzy0rTBQ
3976,OH,Aurora,"215 W Garfield Rd, Ste 170",Cafe Toscano,2I7QtHJI-izdThjghMaT1g
3977,OH,Chagrin Falls,25 Pleasant Dr,Grove Hill,mNY5ae_BKXNt_fPMrXd-3A
3978,OH,Beachwood,26300 Cedar Rd,McCormick & Schmicks,Ru7E0nFFK8r6xPoKncth9Q
3979,OH,Lakewood,16934 Detroit Ave,Mid Town Booths Tavern,-rWTAGqvub6JFyBeoG5ONg
3980,OH,North Olmsted,25615 Brookpark Rd,Sarku Japan,5ogGZ4ZiO7SwFPPtt3Zmpw
3981,OH,Hudson,"118 W Streetsboro St, Unit 7",Jersey Mike's Subs,HZkghMU0UGH0iU6eVAAL_Q
3982,OH,Fairlawn,47 Flight Memorial Pkwy,Chick-fil-A,MYJqBLlBsHjEA0sVgF73TA
3983,OH,Cleveland,3776 W 150th Street,Taco Bell,OdLYPceRdj07gC378sruMw
3984,OH,Stow,3291 Kent Rd,Altieri's Pizza,HW8iARU2n2wOkezDWKit_Q
3985,OH,Cleveland,1540 E 55th St,McDonald's,6h5UmbIV4HPFj5bklXj75w
3986,OH,Chagrin Falls,8575 E Washington St,Cucina Rustica,JPmu9-2jd7nGIuTXEqT9zg
3987,OH,Avon Lake,33475 Lake Rd,Geppetto's,4zOyZff4-FemUqRW3GXuCA
3988,OH,Strongsville,19648 W 130th St,Asia Garden,kF1Rr2bMPujucUihlitT2g
3989,OH,Solon,33637 Aurora Rd,Gionino's Pizzeria,KAzoP0Ed6ep7Udui2CubhQ
3990,OH,Chagrin Falls,30 N Main St,Yours Truly Restaurants,71K20-AiZodl9-i3W9w56A
3991,OH,Lorain,2500 W Erie Ave,Stratos On the Lake,ts0_WrCwtz3qvJU50GP9Rg
3992,OH,Kent,138 S Water St,Cajun Dave's,-E0MTAQNejeAQxo4Yk862w
3993,OH,Cleveland,10001 E Chester Ave,Penn Station,uKCCJB-OkAtLBunNFDIrxw
3994,OH,Cleveland,815 Superior Ave E,Pho Thang Cafe,kXIJwryYY2xDHNnI7jz-WQ
3995,OH,Hudson,5730 Akron Cleveland Rd,Doug's Dinner Bucket Restaurant,T8uSC3glLUz0YlCtULaxZQ
3996,OH,Parma,2713 Brookpark Rd,Union House Bar & Restaurant,CnZhQdYYmgDKqgqM7LbR9Q
3997,OH,Cleveland,10401 Madison Ave,A Tasty Affair,jTverXPOjbLCWEhGYtBd7Q
3998,OH,North Olmsted,Great Northern Mall,Ruby Thai Kitchen,8V3R_OM97T0Wjg_kRqW0PQ
3999,OH,Parma,5690 Broadview Rd,Famous Gyro George,yc1aGpliFcz6KVXjeG074A
4000,OH,Cleveland,7501 Carnegie Ave,Souper Market,svRAGD2eDu2kXiZuV5Qd5g
4001,OH,Cleveland,6289 Mayfield Rd,Panini's Bar & Grill,PlmdHJS5tiFrIM65klmNNA
4002,OH,Cleveland,11002 Clifton Blvd,Liquid Planet,3OCgpAos1gmS4rbWTIjmsQ
4003,OH,Rocky River,19310 Detroit Rd,Mad Tex Burgers N' Mex,FJB280slE6ZDFbPl3sowFA
4004,OH,Cleveland,3650 W 117th St,Kifaya's Kitchen,d9fHu9xEmCDs9ShFIWEMZw
4005,OH,Mentor,9470 Mentor Ave,Frank and Pauly's,RWegZl_vMYIkLCHoTIjDqg
4006,OH,Hudson,111 First St,The Wine Bar at Solaire,kYxnRLO3e1dNcB8S1TmlXA
4007,OH,Cleveland,8230 Euclid Ave,McDonald's,TsNYXmSJYjIq1WN8EfP0Aw
4008,OH,Walton Hills,14000 Tinkers Creek Rd,Tinkers Creek Road Tavern,V7J9VuX5k5MI8MV7Ld2dMQ
4009,OH,Cleveland,140 Public Sq,Jake's,w1Dt_Dsbm40IgdVERLv5sQ
4010,OH,Medina,1061 North Court Street,Taco Bell,-uu7YbF9wzVdugDKb5DGaA
4011,OH,Stow,3254 Kent Rd,Pancho & Lefty's,RFCRXj_SU_2yKoJYKIIywA
4012,OH,Medina Township,3105 Medina Rd,Denny's,mQa_Rh-LykYTll9cPFJcKg
4013,OH,Cleveland,13133 Shaker Sq,Balaton Restaurant,XBRCMc3rcvcRXrB3p-o9yA
4014,OH,Parma Heights,6681 W 130th St,Dragon Gate,2F6dAex41iqsoxjSX4xAZA
4015,OH,Cleveland,1406 W 6th St,Johnny's Downtown,MjAuGkgPjNLyMrN74_0YbA
4016,OH,Northfield,10333 Northfield Rd,Dolphin Family Restaurant,qMMMfN4EI9oCDIBq30s1ww
4017,OH,Elyria,301 Broad St,Cascade Cafe,azoEjNRQwdqhaVjyk3UrRA
4018,OH,Cleveland,2516 Market Ave,Great Lakes Brewing Company,meXjqyhTNLFmknY39y2sMg
4019,OH,Cleveland,3826 Lee Rd,Shark's Seafood & Deli,LMam7VLCMJfa1EoUfAv61Q
4020,OH,Brooklyn,10330 Cascade Crossing,Steak 'n Shake,14AWgEFR1bFK8rEhJwIvFA
4021,OH,Cleveland,5851 Turney Rd,Turney China,nbFAn60OmDt9reIRk8vilA
4022,OH,North Ridgeville,34900 Center Ridge Rd,City Diner,LuRAwImeEQh1HUdMUTrBbQ
4023,OH,Willoughby,35050 Euclid Ave,Pizza Hut,FelIkH-Gw8OGXxNDqtibaw
4024,OH,Wickliffe,1200 E 305th St,Dino's III,NFTOaufaF6oHsshUROAp8g
4025,OH,Avon Lake,32799 Walker Rd,McDonald's,-8PU0Z4Q2Nc-sY0eBj4DiQ
4026,OH,Bedford,658 Broadway Ave,SOFE Café & Grill,0q3U5Taf4sFf3glMjC22DA
4027,OH,Northfield,10424 Northfield Rd,Shanghai Wok by B & Y,D2eZD_MP8Ds32rkoVI_MBQ
4028,OH,Lakewood,11750 Madison Ave,Joe's Deli & Restaurant,BBJyCXalWQTHeQd7nrwDkw
4029,OH,Elyria,42753 N Ridge Rd,Rosie's Family Restaurant,cbjMJxSRPCdEZapU5muHoA
4030,OH,North Olmsted,27195 Lorain Rd,Ari's Family Restaurant,z24D8Qgf4yW5SU1_nPVsCA
4031,OH,Cleveland,10945 Lorain Ave,Dimitri's Family Restaurant,tef87haIHYdgG5GYMlQ6iQ
4032,OH,Elyria,503 Griswold Rd,Bob Evans,VURmKrp7gjfCO1izrJ7JPg
4033,OH,Elyria,108 Antioch Dr,Frankie & MJ's,ep6NBUfbz0O55K1agfslqw
4034,OH,Westlake,24940 Sperry Dr,Boneyard West Lake LLC,1_yXNlfbGSn3pGjzNB99Yw
4035,OH,Twinsburg,"10755 Ravenna Rd, Ste 7",Sassy's Bar and Grille,ehh787mhAnDqRryw1k1Z6Q
4036,OH,Cleveland,1313 W 6th St,Hanabi Japanese Restaurant,gIZgDLdt-PW1j7QjV6z2Lg
4037,OH,Mentor,"9173 Mentor, Unit 2",Hungry Howie's Pizza,4zvk0UgW96k8FfhpJMKFPw
4038,OH,Elyria,1134 N Abbe Rd,Don Tequila Bar And Grill,AtBzYKlQcuRxcNpBov7pzQ
4039,OH,Cleveland,5428 Detroit Ave,Minh-Anh Vietnamese Restaurant,yh0mvFCjZuMKy562h2_d_A
4040,OH,Cleveland Heights,2164 S Taylor Rd,Irv's Sandwich Shop,th_1PEhLxrwzFJrBb9NyUQ
4041,OH,Cleveland,401 Euclid Ave,Rose's Braai,p5uB6cp17euTJSG6AV3f4Q
4042,OH,Broadview Heights,2000 E Edgerton Rd,Hms Host Great Lakes Plaza,9LZQYlTCNmQSHb2GmqZTFg
4043,OH,Bainbridge,8533 E Washington St,Simply Greek,D3GgPF08lX44wSmk0CIKvQ
4044,OH,Elyria,649 Chestnut Commons Dr,Golden Bowl,mdNbptkRKH1Jj2iRqBgq_g
4045,OH,Berea,104 Front St,China House,Ks7EuyQVI2JEif4Xp70MmA
4046,OH,Cleveland,2828 Carnegie Ave,Burger King,lq-S8rP-advEFlshnCV3gQ
4047,OH,Solon,28020 Miles Rd,American Tavern,mUxeC_AEDuQvuJTDA8IT_w
4048,OH,Cleveland,11150 E Blvd,Provenance,KIanJQ6ZouQRQeaim8gZHQ
4049,OH,Cleveland,11611 Euclid Ave,Mi Pueblo,fS1QBwuCUXVQ_K7LNnYvBg
4050,OH,Newbury,10311 Kinsman Rd,Ramble Inn,PednG-JMd_o2OB1_0N9m-A
4051,OH,Cuyahoga Falls,677 Howe Ave,Jimmy John's,Ep3hcbZdiIpQs7h5FpGRcQ
4052,OH,Solon,28500 Miles Rd,Munch,3z70db5MNhCBPpIaRCB5nQ
4053,OH,Cuyahoga Falls,"2022 Portage Trl, Ste1020",Planet Sub,wm7Y03pllyJroPocxef3Ig
4054,OH,Strongsville,15471 Royalton Rd,Holiday Inn Cleveland-Strongsville,XQ918GynxmfGImWK0SNKoA
4055,OH,Northfield,10230 Northfield Rd,Seasoned Grill,jR4WUK8S9gZ3SZCHm_N0Yw
4056,OH,Cleveland,3995 Jennings Rd,Cleats Club Seat Grille Old Brooklyn,0FXAHiDs1Fkr3V_kK8b1SA
4057,OH,Cleveland,17999 Bagley Rd,Caribou Coffee,RstX9t42Bvag4pVDBDScdQ
4058,OH,Cleveland,"200 Public Sq, 3rd Fl",Kafeteria,_yKeTKNvXaBduAkRIS84Aw
4059,OH,Kent,515 E Main St,Wendy's,nrxmMlgoiScXTLIGzv3o5Q
4060,OH,Willoughby,35535 Euclid Ave,Cocos Locos,O9jnTvLYlTPm5NSOhrdLEQ
4061,OH,Broadview Heights,"7979 Broadview Rd, Ste B",Dax's Place Sports Bar & Grill,8wQvWq22MNtJY0I0ZdrDgQ
4062,OH,Cleveland,2061 E 4th St,Saigon Restaurant and Bar,-_DxZ8gKU50sfuZEu4ypKg
4063,OH,Brecksville,8918 Brecksville Rd,Bistro 2182,Q67n_plh27S0tlzFE7pM9g
4064,OH,Chesterland,12611 Chillicothe Rd,Hunan Chester,8ZL4ed3Y8_F6AgPAYxgi2g
4065,OH,Macedonia,269 E Highland Rd,Dos Coronas,EAFuhvRxoAhYARuiXCsUSw
4066,OH,Cleveland,5076 Mayfield Rd,Amy Joy Donuts,VSo34eZH-0u-CMyLpXD1qQ
4067,OH,Garfield Heights,9729 Granger Rd,Playmakers Sports Grille,YCYqEsAabSPzfdKeT7KJIA
4068,OH,Garfield Heights,12395 McCracken Rd,New Era Grill & Pizza,Va-2xSF5L1x5SYeXLK_eCQ
4069,OH,North Ridgeville,36065 Westminister Rd,Teresa's Pizza,NlWX5IBF_qRlKpCzqjPb5Q
4070,OH,Avon,35901 Detroit Rd,Antonio's Pizza,WdANTNmPmuIpBTSTMsrw5Q
4071,OH,Middleburg Heights,17565 E Bagley Rd,Taco Bell,NUQrKfOH6477lHG4xwhBxA
4072,OH,Cleveland,"7201 Kinsman Rd, Ste 103A",Bridgeport Cafe,ae_bWvkswYJZU4sOWOVVng
4073,OH,Avon Lake,33481 Lake Rd,Sapori Italian Grille,hcKl9pAuB6E6ndh8anbgFg
4074,OH,Cleveland,3954 Mayfield Rd,Bill's Coffee Shop,W80o5A-ajAznRWO3E5J7EQ
4075,OH,Mayfield Heights,6110 Mayfield Rd,South India Cuisine,kTJEf56gjzBSpi9X14X54Q
4076,OH,Cleveland,1822 W 25th St,Pizza Whirl,ZcbGfZ0GYjvJp9xi5uE9KA
4077,OH,Cleveland,520 Westgate,Mark Pi's,PNdjgI6mZYXKCTBKiVQMRg
4078,OH,Cleveland,1918 Lee Rd,Mekong River Restaurant,J-c9f_geQDMcNiZSjJDDYw
4079,OH,Twinsburg,9224 Darrow Rd,Subway,5h3-2mrhtu5EnGCcW2z6gA
4080,OH,Cleveland,1515 W 3rd St,Muse,8bnX7WyIZ_ZMoUNnkkFa_Q
4081,OH,Kent,164 Cherry St,New York 2 Chicago Pizzeria - NY2C,v9l7bpgXNrYsXJp4_wfkZg
4082,OH,Cleveland,1328 E 55th St,Diner On 55th,VyqC3N2iBtR6PczQGafe5w
4083,OH,Cleveland,2017 E 9th St,Adega,wSAGILK2CFbq5BVZ5D67-A
4084,OH,Elyria,427 Cleveland St,Cozzeria Pizza,jGMoZYcrc9AdUIiMWaQZPw
4085,OH,Northfield,500 W Aurora Rd,Smiles Chinese Food,jfK-_0x_r7Qgdg2wj60iAQ
4086,OH,Medina,716 N Court St,Thyme Restaurant,Diyryc6pFBhybFCRqFXfcg
4087,OH,Berea,425 W Bagley Rd,Zach's Place,dh1S06LtJqMRRpGcePn5Cg
4088,OH,Willoughby Hills,34351 Chardon Rd,Dynamic Duo Beverage & Deli,ZaEnpNE3ceLvlfcfFt01-Q
4089,OH,Mayfield Heights,1241 Som Center Rd,Daboro's,bdEB4XvUqhXSwzClNaOi0A
4090,OH,Medina,1166 N Court St,Asian Grill,dxkchxJR7biaqK1qUSxG8A
4091,OH,Willoughby,38107 2nd St,Frank & Tony's,vF58mwG-9Bx67S6hxKZ68A
4092,OH,Kent,911 E Main St,Main Street Continental Grill,rsoxvO7ku3fZdhxAw739bQ
4093,OH,Mentor,6888 Center St,Mentor Family Restaurant,fCvw1feBqhZSX4gluzjipQ
4094,OH,Cleveland,12718 Larchmere Blvd,Valo,DJr-kNyyTJpobrvjwaQZ4g
4095,OH,Cleveland,6871 Pearl Rd,Applebee's,g0APw_zhwwHoLjSlHEsTzw
4096,OH,Kent,911 N Mantua St,Riverside Wine,L3VlGzHgsbmaZ5oUnWvINg
4097,OH,Kent,4244 State Route 43,Wendy's,gJegapCS9UOY-tRXue_HNg
4098,OH,Lakewood,13621 Detroit Ave,China Express,4rSHsXO4ozQoD0hoPCDatQ
4099,OH,South Amherst,46323 Telegraph Rd,Amherst Diner,NliWba-ulb7USmQ3m_JWYw
4100,OH,Highland Heights,"6267 Wilson Mills Rd, Unit A",Chipotle Mexican Grill,9qqhdkN4aeE6yvUiKg4F0Q
4101,OH,Rocky River,19337 Detroit Rd,Sweet Melissa,F80c5w4dUF1QoFcJG4JrmQ
4102,OH,Cleveland,5720 Mayfield Rd,Sharpys Subs,BUz4cv0BqwLA4Vrptp1OxQ
4103,OH,Chagrin Falls,20 Plaza Dr,Heinen's Grocery Store,mxsNomAAqQyKSgMSRbpLQQ
4104,OH,North Olmsted,4824 Great Northern Blvd,Harry Buffalo,jXesESAWe36uVfwW6dQHhA
4105,OH,Brecksville,8947 Brecksville Rd,Diane's Pizza,LbyCngxEveE7G6w2mqeueg
4106,OH,Cleveland,1505 Euclid Ave,Moko Coffee & Tea,3-PNVMyFBJEDAGghumsY5Q
4107,OH,Richmond Heights,691 Richmond Rd,Irie Patties - Caribbean Street Food,6DTnlAb9StdMkkE-uvSZ1w
4108,OH,Avon Lake,114 Moore Rd,China Star,L-aDFoHDcVG1ImCoG361jw
4109,OH,Avon Lake,445 Avon Belden Rd,Stella's Pizza & Italian Restaurant,0WsCtzG8xazAmFA5HhQE0A
4110,OH,Rocky River,21250 Ctr Ridge Rd,Wendy's,RDIwHXfEOoUYM5jnMzdLcg
4111,OH,Medina,18 Public Sq,House of Hunan,mF2EW3twSrFPmT_RVV1-Qg
4112,OH,Stow,"4963 Darrow Rd, Ste 200",Domino's Pizza,jYXTRxOkZc4cl9Dy8LnsMw
4113,OH,North Royalton,12897 Royalton Rd,Park Tavern,fBnjRegibJTV1zMPMvCluA
4114,OH,North Ridgeville,32223 Lorain Rd,Chipotle Mexican Grill,jqy0XVyE2KV_hZ32M6Zueg
4115,OH,North Olmsted,23135 Lorain Rd,El Rodeo,JTstxpVRd_uSD3hCxzrEvw
4116,OH,Richfield,"4174 Wheatly Rd, Ste 900",Richfield Gourmet Cafe,uhI7-7K_DSQhF_-t04gIqw
4117,OH,Medina,5051 Eastpointe Dr,Girves Brown Derby,S5OyMT8iK7QzVKZPtI2k1g
4118,OH,Cleveland,1261 W 6th St,Barley House,4V2KN03EJMzaoOmLOy5UhQ
4119,OH,Cleveland Heights,2201 Lee Rd,Boiling Seafood Crawfish,uN07PMXEg1RY5IoP90Eghw
4120,OH,Mentor,8658 Mentor Ave,Mama Roberto's,Q9jOi1245KEyb-vehMUeFA
4121,OH,Mentor,9055 Mentor Ave,Cabanas Island Restaurant,fEAf2x5pAG_qihrO1jU4uA
4122,OH,Solon,33003 Aurora Rd,Burgers 2 Beer,u-IVGF-wGwvxuj3uKQW8qw
4123,OH,Cleveland,1313 Old River Rd,Bw-3,gn3QZOWJqICxnSNdyM54hw
4124,OH,Willoughby,34080 Chardon Rd,Capps Pizza,fcyk-PZKRqo4EUJ0vH1aNg
4125,OH,Cleveland,10660 Carnegie Ave,The Canopy Mediterranean Grill,YH11qUmwVmrMMK2nJGVo_A
4126,OH,Cleveland,2064 Taylor Rd,Maggie's Vegan Bakery,ex-KFCUOxa9mWkbbVvuGQw
4127,OH,Cleveland,22382 Lake Shore Blvd,Kim's Wings,WsU35CfVBFzIke3PqkH5eg
4128,OH,Shaker Heights,"Fairmount Cir, 20630 N Park Blvd",North Park Grille,X4t-7iLJIpH5xe99zm8sAw
4129,OH,Cleveland,127 Public Sq,Jake's Lounge,sXY-t_J7fNteA9gWqWs9Qg
4130,OH,Parma,5747 Ridge Rd,Tal's Bakery & Deli,wgltxrKVPx02XzFGwW22kg
4131,OH,Broadview Heights,1100 W Royalton Rd,Feng LZ Japanese Restaurant,vyV6gX8EAzKHo_wk0z9kxw
4132,OH,Avon,35568 Detroit Ave,Cafe Piccolo,54bBMIoZS2ZBFhvlZalPFQ
4133,OH,Cleveland,3709 Payne Ave,Seoul Hot Pot,o_une30mUUXlFdcud-cqWw
4134,OH,Beachwood,"3365 Richmond Rd, Ste 130",Ratatouille Restaurante,ITde2CeOZ6fUG9h3xb-Nag
4135,OH,Highland Heights,6131 Highland Rd,Mulligan's Pub and Grille,0k9yGNjHyXaniwK5pfe1iA
4136,OH,Cleveland,1265 W 9th St,Waterstreet Grill,MzEzQLdcHcASsYVZ57UY8A
4137,OH,Painesville,2000 Mentor Ave,Asian House,FYWmowvbtNvXMUsWgMiwaQ
4138,OH,Painesville,1624 Mentor Ave,Golden Crown Chinese Restaurant,471g2XO27o_zF2ZYrwvIeQ
4139,OH,Willoughby,"36495 Vine St, Ste H",The Pierogi Palace,8wRhZKTj_zN4bINx7W_axA
4140,OH,Brunswick,3868 Center Rd,Domino's Pizza,reqKfuTcCFxaoX1a3ZEUZw
4141,OH,Wickliffe,2841 Bishop Rd,McDonald's,WhE9x893xLpGE4uwqxWRPw
4142,OH,Cleveland,3790 W 117th St,Papa Primoz,uLUjru9JVkI_qmFHCxYwAQ
4143,OH,Streetsboro,9346 State Route 14,Arby's Restaurants,WPHnaP6srDmQiA8rcz9a8A
4144,OH,Elyria,512 N Abbe Rd,Angelina's Pizza,3zq4mRDOhZ9Ku1vRQdFsxQ
4145,OH,Cleveland,17015 Lorain Rd,West Park Station,2r9U0--QqAK0JjL8vxB7mA
4146,OH,Northfield,10223 Northfield Rd,Wing Warehouse,qCL_TYK8MFHkUOkMaidabw
4147,OH,Brooklyn,5090 Tiedeman Rd,Panera Bread,reH7Ez1m-hOJCmiV32-tFw
4148,OH,Cleveland,9225 Vista Way,Applebee's,GatUelEiMO2tShY16y6Zrg
4149,OH,Strongsville,500 Southpark Ctr,Fresh Healthy Cafe,kVYh7E0I3bKBdXoU96iqsA
4150,OH,Lakewood,18515 Detroit Rd,Three Birds,GDflEuJRmQwUha0vuGJJiQ
4151,OH,Cleveland,5800 Detroit Ave,Roseangel,4gO38_nlrPCHqEcs_6-AAg
4152,OH,Cleveland,603 Prospect Ave E,Vincenza's Pizza & Pasta,ZL-4ejIO3DCgSsdRWwsX-A
4153,OH,Chagrin Falls,87 West St,Gamekeeper's Taverne,SNNrb5T4dn3DMq410HIpxw
4154,OH,Amherst,209 S Main St,Cork's and Stubby's,H-wMVXewXX8DmY7uF2pwYA
4155,OH,Mentor,7725 Reynolds Rd,Smokey Bones Bar & Fire Grill,OLceT-xSok7HlL5F6ZZKKA
4156,OH,Cleveland,3375 W 117th St,Westown Grind Caffe,0KufZ-0fcNdHmLGgk62ZMQ
4157,OH,North Olmstead,26435 Great Northern Shopping Ctr,Scrambler Marie's,tAZbvMG6d3HL4g0EJr7L5w
4158,OH,Chesterland,8491 Mayfield Rd,Oak & Embers Tavern,y2S392WB-xUiaoDeTVFnrA
4159,OH,Cleveland,"1300 W 9th St, Ste 400",El Guero Mexican Grill,AhQu7mLtmGlp8U2I-SV_jA
4160,OH,Cleveland,1300 W 9th St,Brasa Grill,LWk7Q5CTjpK-k_TfXdbApQ
4161,OH,North Olmsted,25044 Lorain Rd,Domino's Pizza,jyFoxS8MofdpkAAK6A2LVQ
4162,OH,Fairlawn,3750 W Market St,Burntwood Tavern,s2SKj_RhbvnP2Ew8TJuy7A
4163,OH,Aurora,1061 N Aurora Rd,Teresa's Pizza,2vrx6H0pZk9zpvc4gE8c3A
4164,OH,Cleveland,800 E 200th St,Stevenson's Bar & Grill,LaSI4hTI5EZ2DfcSvE0uWw
4165,OH,Berea,392 W Bagley Rd,Nam Wah Chinese Vietnamese,OaHJvi10dJbMIaQXg5e2Ag
4166,OH,North Olmsted,5106 Great Northern Plz S,Inchin's Bamboo Garden,B5xWYgJDSN4RPPk4DlUajQ
4167,OH,Twinsburg,8928 Darrow Rd,Panera Bread,k3X6J0IE6xWMSBjrBG2ZGA
